hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1980,2,47.06,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1980,3,43.82,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1980,4,41.44,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1981,1,45.61,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1981,2,47.90,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1981,3,48.93,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1981,4,49.74,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1982,1,46.69,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1982,2,45.35,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1982,3,43.11,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1982,4,47.43,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1983,1,46.41,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1983,2,49.19,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1983,3,50.98,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1983,4,51.15,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1984,1,49.68,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1984,2,52.50,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1984,3,52.75,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1984,4,52.23,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1985,1,53.90,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1985,2,55.18,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1985,3,55.72,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1985,4,57.55,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1986,1,58.22,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1986,2,59.22,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1986,3,60.64,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1986,4,62.24,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1987,1,63.87,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1987,2,66.59,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1987,3,68.83,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1987,4,69.28,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1988,1,71.57,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1988,2,73.47,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1988,3,75.49,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1988,4,76.84,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1989,1,78.36,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1989,2,79.54,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1989,3,81.62,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1989,4,82.50,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1990,1,82.89,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1990,2,84.68,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1990,3,86.21,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1990,4,86.45,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1991,1,87.43,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1991,2,88.26,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1991,3,89.19,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1991,4,90.34,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1992,1,90.92,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1992,2,91.53,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1992,3,92.41,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1992,4,93.07,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1993,1,93.92,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1993,2,94.54,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1993,3,95.42,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1993,4,95.99,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1994,1,97.24,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1994,2,98.46,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1994,3,99.04,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1994,4,98.93,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1995,1,100.00,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1995,2,101.36,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1995,3,102.54,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1995,4,103.20,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1996,1,104.36,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1996,2,104.51,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1996,3,104.69,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1996,4,106.00,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1997,1,106.60,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1997,2,107.55,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1997,3,108.40,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1997,4,108.93,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1998,1,110.21,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1998,2,110.58,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1998,3,111.58,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1998,4,112.20,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1999,1,113.16,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1999,2,114.23,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1999,3,116.08,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",1999,4,117.38,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2000,1,120.01,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2000,2,122.32,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2000,3,124.60,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2000,4,125.85,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2001,1,127.44,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2001,2,129.94,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2001,3,132.51,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2001,4,133.56,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2002,1,136.31,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2002,2,138.80,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2002,3,140.49,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2002,4,142.07,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2003,1,143.66,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2003,2,145.12,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2003,3,146.86,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2003,4,151.37,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2004,1,152.50,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2004,2,156.51,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2004,3,161.78,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2004,4,163.75,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2005,1,166.66,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2005,2,170.23,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2005,3,172.60,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2005,4,175.34,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2006,1,177.50,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2006,2,178.68,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2006,3,179.63,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2006,4,180.81,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2007,1,180.99,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2007,2,180.47,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2007,3,179.38,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2007,4,179.67,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2008,1,178.16,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2008,2,174.00,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2008,3,169.55,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2008,4,167.34,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2009,1,166.45,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2009,2,160.52,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2009,3,153.55,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2009,4,151.35,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2010,1,147.93,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2010,2,146.19,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2010,3,146.92,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2010,4,145.28,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2011,1,140.07,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2011,2,136.56,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2011,3,136.44,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2011,4,135.85,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2012,1,133.45,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2012,2,131.05,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2012,3,132.30,
"traditional","all-transactions","quarterly","MSA","Lake County-Kenosha County, IL-WI (MSAD)","29404",2012,4,132.52,
